playlist_id,name,description,url
70Fk9dnmDVdRA82QrhPybY,nostalgia - chill aqua,"",https://open.spotify.com/playlist/70Fk9dnmDVdRA82QrhPybY
6w5SexIUtAuroIPFcCCSsz,Chill Cloud,"Relax and enjoy , Submit  your music at www.submitaam.com",https://open.spotify.com/playlist/6w5SexIUtAuroIPFcCCSsz
37i9dQZF1EIcHaTY6n01FP,Chill Yoga Meditation Mix,Chill Yoga Meditation music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIcHaTY6n01FP
2DbxI8H1ib47RUhX23vqCY,clean alternative/chill✨,"",https://open.spotify.com/playlist/2DbxI8H1ib47RUhX23vqCY
48tWoqgKtxIIZetstejmCI,chill christmas pop 2023,"chill, cozy, modern christmas music. feat. laufey, tori kelly, sam smith, &amp; more. playlist updated yearly",https://open.spotify.com/playlist/48tWoqgKtxIIZetstejmCI
6gCJPcNR6tsRKhu2P78lz7,LUCIANO CHILL,"",https://open.spotify.com/playlist/6gCJPcNR6tsRKhu2P78lz7
4IKoiXaRoT1GqIGm52XJDd,Pop Chillout,Pop music hits perfect to help you chill,https://open.spotify.com/playlist/4IKoiXaRoT1GqIGm52XJDd
1k3sZ4Ja0Q406mJznOCCBj,Chill Anime Beats 2023,Lofi Anime Beats to chill and Relax.,https://open.spotify.com/playlist/1k3sZ4Ja0Q406mJznOCCBj
5lK33vDPU1bvcnRaP3eyMv,sad lofi 💔 lofi chill 2023,"Emotional lofi beats for the feels ~ Playlist is constantly updated &#x2F;&#x2F; lofi, sad beats, lofi beats, late night lofi,  chillhop, background music, sad music, chill out music, lofi gaming, lofi rain, spotify playlist, lofi music, study lofi",https://open.spotify.com/playlist/5lK33vDPU1bvcnRaP3eyMv
37i9dQZF1EIgvo8jqECrN7,Chill Bass Music Mix,Chill Bass music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIgvo8jqECrN7
37i9dQZF1EIg1zBDCGZOah,Chill Blues Mix,Chill Blues music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIg1zBDCGZOah
05dOpDD2vWZtXllBPHBQLg,Surfer chilll/ vibes🏄🏻‍♂️🤙,"",https://open.spotify.com/playlist/05dOpDD2vWZtXllBPHBQLg
37i9dQZF1DX5D8j6p4CXZT,chill af,"headphones on, forget the world",https://open.spotify.com/playlist/37i9dQZF1DX5D8j6p4CXZT
7zU0I3uVKGBViJ1HJ4smbi,Shisha and chill 💨💓,Die beste Playlist um entspannt eine Pfeife zu rauchen. Selbst in einer Shishabar der absolute Knaller! ,https://open.spotify.com/playlist/7zU0I3uVKGBViJ1HJ4smbi
1jtdGmRh4Pa0ue78ZmjVu9,chill gaming,perfect indie&#x2F;lofi for late night chill gaming &#x2F;&#x2F; insta: @dyldion_playlists,https://open.spotify.com/playlist/1jtdGmRh4Pa0ue78ZmjVu9
0Gg4Deu8GJmfLosWgQoV23,Clean Chill Pop,Chill pop music that is clean. Perfect playlist to play inside of a business.,https://open.spotify.com/playlist/0Gg4Deu8GJmfLosWgQoV23
0MpsI4Y8ZVrCvyU5f6XxEw,Medieval Lofi Beats ~ Fantasy Lofi Music,"castle and chill? pov you are the protagonist in an isekai world. chill game music , lofi game music , medieval lofi , fantasy lofi , avatar lofi , chill lofi beats , study lofi beats , french lofi beat listen to fantasy lofi",https://open.spotify.com/playlist/0MpsI4Y8ZVrCvyU5f6XxEw
4PvlxDABhtYGJP5A6zfu50,CHILL OFFICE VIBES,Some nice afternoon vibes with a little funk to get you through your work day ,https://open.spotify.com/playlist/4PvlxDABhtYGJP5A6zfu50
0wAC7CgR8KmCtjNXjXaK9L,Aperitivo Chill,Chill tracks and deep house music to enjoy an aperitivo with friends. Unwind after a long day with chill house music.,https://open.spotify.com/playlist/0wAC7CgR8KmCtjNXjXaK9L
37i9dQZF1EIfhy4Xl3mboS,Deep Chill Mix,Deep Chill music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIfhy4Xl3mboS
2zuhHcwbJZuuj7HoiMINEx,chilly willin,1000 of my favorite chill songs,https://open.spotify.com/playlist/2zuhHcwbJZuuj7HoiMINEx
0Bv43vkPHVXpFijtX7Fmas,Chill Lobby Music ,A calming lofi playlist I play in my lobby. ,https://open.spotify.com/playlist/0Bv43vkPHVXpFijtX7Fmas
71YbuOKr4nAzJq3XvkxAI9,Chill UK Rap Vibes,UK songs that have a similar vibe and sample throughout! Website: maskedmortal.com,https://open.spotify.com/playlist/71YbuOKr4nAzJq3XvkxAI9
3lnhAH5kCNpCmH3rJywBjX,Halo Chill,"The ultimate Halo Chill playlist. Features songs from all Halo games and expanded media. Finish the fight, spartan.",https://open.spotify.com/playlist/3lnhAH5kCNpCmH3rJywBjX
3AsNZIOoLPegSVS1HkR6nB,LOUNGE MIX 2023 🌴 CHILLING VIBES 2022 🌴☀️  CHILL PLAYLIST 🌴 CHILL SONGS🌴 RELAX CHILL🌴 ,LOUNGE MIX 2023 | LOUNGE SONGS | LOUNGE VIBES | LOUNGE PARTY | LOUNGE CHILL | LOUNGE MUSIC 2023 CHILLING VIBES 2023 🌴☀️ CHILLING VIBES 2023 🌴☀️  CHILL PLAYLIST 🌴 CHILL SONGS🌴 RELAX CHILL🌴,https://open.spotify.com/playlist/3AsNZIOoLPegSVS1HkR6nB
11oLOJ8pmH3Q8esPFWmOIr,Strawberry [late night chill vibes],put yourself in a mood. genreless,https://open.spotify.com/playlist/11oLOJ8pmH3Q8esPFWmOIr
70yKMTDJiILAzWUcuOXKR2,Chill | Native Flute,"Native American | Indigenous flute. For meditation, sleep or just relaxing.",https://open.spotify.com/playlist/70yKMTDJiILAzWUcuOXKR2
1Wq1KV473sjrfPzzqz5ofp,One piece lofi/chill music,"9h of one piece lofi beats, to relax,chill and read or for studying. 2k wow thank U",https://open.spotify.com/playlist/1Wq1KV473sjrfPzzqz5ofp
6YcRFA0JlkhZQYozCs8oLP,Chill Covers of Popular Songs 🥰,new weekly! all the best summer remixes - summer chill covers playlist - best summer vibes - best cover playlist - best chill remixes playlist - best summer cover songs - best chill cover songs,https://open.spotify.com/playlist/6YcRFA0JlkhZQYozCs8oLP
63sCiH22a44UxGge1gTuPi,Chill Morning 🥐☕ Breakfast Music 2023,"🎵 Lovely mornings with Ben L'Oncle Soul, Al Green, Tom Misch and more ✅ Follow us on Instagram",https://open.spotify.com/playlist/63sCiH22a44UxGge1gTuPi
4CvOM0s3KFSqWWTz0h6XJ8,Let's Just Chill,"",https://open.spotify.com/playlist/4CvOM0s3KFSqWWTz0h6XJ8
5P1Hc4Fymmj03lliwibkNn,J. Cole Chill Songs,Always updated #COLEWORLD ✨️More playlists on my profile,https://open.spotify.com/playlist/5P1Hc4Fymmj03lliwibkNn
0AmPefBC0ycNk94cMzgUAk,clean indie for work/class/chill vibes,"",https://open.spotify.com/playlist/0AmPefBC0ycNk94cMzgUAk
0GMZA1nkaVVD3EqJIpxPDR,"Acoustic chill ✨ | Musique acoustique, musique douce","Que des sons acoustiques pour chiller dans ton canapé, au volant, entre amis…",https://open.spotify.com/playlist/0GMZA1nkaVVD3EqJIpxPDR
6b07itzbhkKPGWqgrNMyTW,chill tyler the creator,"",https://open.spotify.com/playlist/6b07itzbhkKPGWqgrNMyTW
5yLblYGTuyXCPPR6U5G6oU,Czas na chill,"Dla tych, którzy odnajdują ukojenie w zimowej ciszy ✨❄️ i zapachu przypraw korzennych ☕️ . Relaksujące utwory, oddające urok tej zimy. Pozwól, aby delikatnne melodie poprowadziły Cię przez magię tej pory roku - to Twój zimowy azyl.",https://open.spotify.com/playlist/5yLblYGTuyXCPPR6U5G6oU
37i9dQZF1DWZS4GhkDZq7c,Kolly Chill Out,Cool Tracks from Kollywood,https://open.spotify.com/playlist/37i9dQZF1DWZS4GhkDZq7c
4Aq9CX4CZKsEaYYse4IVQ7,LIL PEEP - CHILL MIX,llpp- relax+work,https://open.spotify.com/playlist/4Aq9CX4CZKsEaYYse4IVQ7
7hP2BlZkkGKxuwHrsqdgTg,Chillig Zocken ,"",https://open.spotify.com/playlist/7hP2BlZkkGKxuwHrsqdgTg
4SBAmTAvectvn9whp7brnR,Mrng chill Vibeeeyyy 🤍🪄,"",https://open.spotify.com/playlist/4SBAmTAvectvn9whp7brnR
7hqbQhzKrsKAogO4N0ChOZ,Chill Lofi Beats 2023,Chill lo-fi beats to relax &amp; study to.,https://open.spotify.com/playlist/7hqbQhzKrsKAogO4N0ChOZ
7A8C8ysJcYm3Wc1SoUDyqt,Sleep/Chill R&b,"",https://open.spotify.com/playlist/7A8C8ysJcYm3Wc1SoUDyqt
7y6Jf7gXEIvG3kHszTTOD3,Chilliger Ami Rap🍁,"",https://open.spotify.com/playlist/7y6Jf7gXEIvG3kHszTTOD3
2atS3A4oYT7VXnLwoHrSTn,Jazz Chill: 222 Relaxing Jazz Classics (All Instrumentals),Classic Jazz Standards from mostly the 50’s n 60’s for mellowing out. Cool off on a hot summers night. Warm up on a cool winters evening. Sunsets and Sunrises. Socializing and Intimate Dinners. Reading and Sleeping. (updated),https://open.spotify.com/playlist/2atS3A4oYT7VXnLwoHrSTn
37i9dQZF1EIhtyun3Qg5Ht,Chill Camping Mix,Chill Camping music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIhtyun3Qg5Ht
37i9dQZF1EIfJ5hXUDLUe8,Morning Acoustic Chill Mix,Morning Acoustic Chill music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIfJ5hXUDLUe8
5KvriNRLVi9engfW8Tuahc,Chill Rap/RnB 😴🍃,"",https://open.spotify.com/playlist/5KvriNRLVi9engfW8Tuahc
